Token	UniLemma	AoA	AdjustedDiversity	Diversity	LogFreq	LexicalClass	NChars	Concreteness	MLU
bee	bee	20.5978715046814	-36.2211019404298	434	-2.05825591445482	nouns	3	4.88	5.79769392033543
before	before	30.6874132992735	432.37005508225	1584	-0.741684700392914	other	6	1.96	10.8215790952515
behind	behind	28.3154941090212	92.8396604090173	763	-1.55881561291395	function_words	6	3.48	7.13676844783715
belly	belly button	19.985004028614	26.1882716998172	345	-2.58741773600942	nouns	5	4.8	5.76156583629893
belt	belt	25.480229067623	64.8734015644696	227	-3.48084027697991	nouns	4	4.9	7.40434782608696
bench	bench	29.7300775011599	22.1883615726603	153	-3.75986428668858	nouns	5	4.87	7.42528735632184
beside	beside	32.3120989679729	125.4413436616	251	-3.81297411200253	function_words	6	2.59	8.54545454545454
better	better	26.4190726818724	63.1628631638109	1493	-0.384869277420446	adjectives	6	1.91	8.00255653883973
bib	bib	23.1436971296472	15.0299936012919	204	-3.28056491656936	nouns	3	4.79	6.09252669039146
bicycle	bicycle	21.1853671212386	39.4146184579387	252	-3.12590597751896	nouns	7	4.89	8.05487804878049
big	big	21.9556631730323	205.339542365072	2510	0.522373764278768	adjectives	3	3.66	7.881012859184
bird	bird	16.5159566403176	-33.3268259481997	831	-1.18523601512721	nouns	4	5	7.03590192644483
bite	bite	21.6083884504418	-161.735016058485	628	-1.31951825248729	verbs	4	4.44	6.16825237856785
black	black	25.4553062946012	127.872863330632	765	-1.63135894559338	adjectives	5	3.76	7.67647058823529
blanket	blanket	20.0107719830472	68.4078361337226	481	-2.23806490711289	nouns	7	5	7.92346298619824
block	block	20.9816920765511	34.571420518116	423	-2.32041055728859	nouns	5	4.48	6.28610354223433
blow	blow	23.4568894916945	-63.40514664789	469	-1.88541310161541	verbs	4	3.74	6.48853615520282
blue	blue	22.4171957979991	-98.1111223341932	955	-0.882993216011315	adjectives	4	3.76	6.19708737864078
boat	boat	20.1795506221652	11.9135655885647	548	-1.87575966991477	nouns	4	4.93	7.26200873362445
book	book	15.4341911889	-486.656188592733	1587	0.301371116926245	nouns	4	4.9	7.7270297029703
boots	boots	22.0418508875805	15.3961918752288	338	-2.5715303762471	nouns	5	5	10.6935201401051
bottle	bottle	18.2488874232889	-104.127159341338	728	-1.24198244008503	nouns	6	4.91	6.92585727525487
bowl	bowl	22.1147367677002	15.1311438152933	532	-1.92682315848722	nouns	4	4.87	8.12867647058824
box	box	21.7522312035213	-176.356604579346	960	-0.762983247930713	nouns	3	4.9	7.71727898966705
boy	boy	22.7424872687137	-253.115005985524	1551	0.0303157284717479	other	3	4.76	6.1763178395222
bread	bread	21.1716513707836	-37.3505515111951	740	-1.34282224528	nouns	5	4.92	7.09431060994362
break	break	24.194304329241	31.4479992084388	643	-1.6898057081098	verbs	5	3.71	7.41624365482233
breakfast	breakfast	23.6457144980574	23.9011722473444	646	-1.66544920321858	other	9	4.43	7.29228591648974
bring	bring	26.1411534489263	72.2288145539412	1108	-0.908892057421372	verbs	5	2.55	8.98439056791764
broken	broken	22.9675415825531	39.1101667150239	544	-1.95952107376913	adjectives	6	4.11	6.75783475783476
broom	broom	23.2708207223806	87.9151992886536	266	-3.35823795488758	nouns	5	4.89	7.61538461538461
brother	brother	26.6524634534549	175.526225009644	750	-1.77846654280195	other	7	4.43	9.54992076069731
brown	brown	26.2699679804842	101.316089294208	669	-1.7952468006985	adjectives	5	4.48	7.0290088638195
brush	brush (object)	21.4347173761505	-79.0036031782818	446	-1.90500411109258	nouns	5	4.54	6.52877697841727
bubbles	bubbles	17.7529452444048	40.6401150072568	307	-2.82760970382541	nouns	7	3.99344236760125	5.88461538461539
bucket	bucket	25.4326708289331	42.8157755841107	189	-3.61561467784403	nouns	6	4.96	7.8407960199005
bug	bug	20.9476623860306	63.5219482369037	404	-2.49892465775596	nouns	3	5	6.0700325732899
build	build	26.5186306344661	-99.3451878104963	539	-1.62862670345651	verbs	5	3.71	7.68963165075034
bump	bump	25.3596744370477	-50.5436462255901	267	-2.59277011274801	verbs	4	4.1	8.2093023255814
bunny	bunny	20.0477884179373	-81.6300723935281	794	-1.16572531601877	nouns	5	4.97	6.08759124087591
bus	bus	20.440271204731	-108.299591144672	623	-1.43230627276315	nouns	3	4.9	8.32455156950673
but	but	30.9925059684233	418.056640943225	3413	1.15780673281859	function_words	3	2.04	11.28036833032
butter	butter	23.9132148615197	17.9122232309479	558	-1.86533385870943	nouns	6	4.9	7.12878133102852
butterfly	butterfly	22.5359372440021	-81.8449966276496	322	-2.26734771231338	nouns	9	4.93	6.41602067183463
buttocks	butt	21.7126580867076	3.72573117706765	6	-8.91891958590311	nouns	8	4.75	16
button	button	21.7891701261305	-33.1484608818249	447	-2.02932827754864	nouns	6	4.96	6.9877800407332
buy	buy	26.7406401342122	157.114713687386	914	-1.38202245633694	verbs	3	3.35	9.36513859275053
by	by	28.3388159433933	610.278805096681	1881	-0.58228949826596	function_words	2	1.55	10.2714422616195
bye	bye	11.4314562287803	-311.359378424159	448	-1.377236486021	other	3	2.25	3.34164456233422
cake	cake	21.623446240488	-43.745351434319	720	-1.36878424341468	nouns	4	4.81	9.28984744871121
call	call on phone	23.150136836565	181.342339074657	1184	-0.959294280804991	other	4	4	8.09605309116312
camera	camera	24.9106280993854	41.8599225392873	270	-3.03281555445295	nouns	6	5	6.11388888888889
camping	camping	31.1771715441549	69.8090881216418	181	-3.97015969552494	other	7	4	8.73049645390071
can	can (auxiliary)	26.8282298366506	-257.282555726365	3621	2.02465031311073	function_words	3	4.55	7.74233508278994
can	can (object)	26.708921114285	-257.282555726365	3621	2.02465031311073	nouns	3	4.55	7.74233508278994
candy	candy	22.0212839682481	109.637559739517	480	-2.38513074796976	nouns	5	4.83	7.25290697674419
car	car	16.9336238438949	-260.307100825497	1368	-0.157682779064917	nouns	3	4.89	7.59730492008775
careful	careful	25.5229836600952	-252.423542800159	568	-1.26305556828705	adjectives	7	1.86	4.56270705158542
carrots	carrots	23.2568251710495	97.2517798096949	402	-2.64793115404481	nouns	7	3.99344236760125	7.33270321361059
carry	carry	24.8694535207068	136.816639131512	459	-2.57328322507451	verbs	5	4.04	8.9280701754386
cat	cat	17.2652846797865	-102.57590575571	1086	-0.691009748305624	nouns	3	4.86	7.13888888888889
catch	catch	24.8509991998847	-27.2569640881749	601	-1.65139415807493	verbs	5	4.11	6.84508025122121
cereal	cereal	21.5491096862766	22.7597385785018	471	-2.12433300502661	nouns	6	4.83	6.68533034714446
chair	chair	20.3192818850054	-243.870247654637	876	-0.786213096209842	nouns	5	4.58	7.2376615746181
chalk	chalk	26.5871597508559	61.4298952365172	198	-3.70398382829412	nouns	5	4.9	7.03260869565217
chase	chase	27.3469498649482	96.5752413744343	232	-3.71491289882631	verbs	5	3.48	8.93406593406593
cheek	cheek	22.84819882583	50.5104843774568	131	-4.38632009274985	nouns	5	4.83	6.82795698924731
cheerios	cheerios	23.0156491166531	64.1175615018117	250	-3.30214848823654	nouns	8	3.99344236760125	5.84
cheese	cheese	17.6610828842689	-167.593871156445	784	-1.03962810082084	nouns	6	4.7	7.38417865253596
chicken	chicken (animal)	22.3186256609714	20.0918586500766	757	-1.42115788528054	nouns	7	4.8	6.17960088691796
chicken	chicken (food)	22.1642359548915	20.0918586500766	757	-1.42115788528054	nouns	7	4.8	6.17960088691796
child	child	31.0040189464422	228.098848583821	809	-1.76274294842249	other	5	4.78	7.86739469578783
child's	child's own name	19.3983208259916	228.098848583821	809	-1.76274294842249	other	7	3.99344236760125	7.86739469578783
chin	chin	23.365460798091	42.6215363310697	186	-3.64080492667259	nouns	4	4.89	6.5765306122449
chocolate	chocolate	24.4025988147643	-34.6871121448899	600	-1.63684592780964	nouns	9	4.72	9.41678129298487
choo	choo choo	18.8127665804224	-144.077541945751	69	-3.12286183513773	other	4	3.99344236760125	5.70212765957447
church	church	26.5177301848858	47.4426987811837	287	-2.96827703331538	other	6	4.9	9.03645833333333
circus	circus	29.9463987376597	60.1503787253521	303	-2.95021202591774	other	6	4.43	8.38107416879795
clap	clap	23.1668555998129	-187.428579481884	201	-2.32041055728859	verbs	4	4.16	5.51226158038147
clean	clean (action)	23.5574360526814	-29.8725074885168	779	-1.28409890815756	verbs	5	3.07	7.39149347510875
clean	clean (description)	23.2775910903726	-29.8725074885168	779	-1.28409890815756	adjectives	5	3.07	7.39149347510875
climb	climb	25.0692634374644	70.6175249399096	402	-2.5354129510191	verbs	5	4.11	8.40371621621622
clock	clock	22.3559457515748	-26.3667825467783	473	-1.97483237767358	nouns	5	5	6.274831243973
close	close	23.8629546782738	-122.829617269369	798	-1.08968704835951	verbs	5	3.2	6.6199761241544
closet	closet	25.4995796075156	16.3016247340088	243	-3.04118380412347	nouns	6	4.83	8.62745098039216
cloud	cloud	24.8506678381903	48.5990447245582	108	-4.77578485951157	nouns	5	4.54	8.65079365079365
clown	clown	26.4991887788639	28.1109073961084	369	-2.49729731809659	other	5	4.9	5.91382113821138
coat	coat	22.1615920214376	73.7000718473801	415	-2.49567262236959	nouns	4	4.97	7.07305194805195
cockadoodledoo	cockadoodledoo	24.5056883885039	-6.73621877071495	5	-6.83947804422327	other	14	3.99344236760125	1.875
coffee	coffee	24.3609704725975	-109.496908020572	578	-1.52197098328209	nouns	6	4.81	6.12998160637646
coke	coke	27.9402421481446	73.4200831670946	184	-3.9772771632938	nouns	4	4.83	6.92142857142857
cold	cold	20.6232053254928	-75.4795361094866	718	-1.31253219613045	adjectives	4	3.85	6.62605668821482
comb	comb (object)	24.3533060207692	-10.5948752447131	292	-2.65742790158206	nouns	4	5	6.68320610687023
cook	cook	24.5620419192176	-43.9877725615896	561	-1.70515127778446	verbs	4	4.32	7.47569955817379
cookie	cookie	17.5890207207186	-229.297697613848	767	-0.969122369741254	nouns	6	5	5.80705467372134
corn	corn	23.4559742910465	68.579461012539	609	-1.86446992777017	nouns	4	4.96	7.2020725388601
couch	couch	23.8727284308238	48.5089577456972	327	-2.76831681745683	nouns	5	4.71	8.45415778251599
could	could	31.6435554418486	380.212873442877	2408	0.256415176874261	function_words	5	1.34	9.81772990886495
country	country	33.4646969420651	76.5403165051431	252	-3.37765604074468	other	7	4.17	10.321568627451
cover	cover (action)	27.1973295596398	61.6106991074903	426	-2.40717425625838	verbs	5	4.23	7.91233283803863
cow	cow	19.4547474534203	-218.491297370795	626	-1.21998338608966	nouns	3	4.96	6.33816863100635
cowboy	cowboy	29.615801158675	106.922458054249	320	-3.12286183513773	other	6	4.72	6.21580547112462
cracker	cracker	18.6081115591994	-0.609073950108552	308	-2.63106102574132	nouns	7	4.96	6.01301115241636
crayon	crayon	22.5341914122307	8.27496498662384	271	-2.8458750518027	nouns	6	4.87	6.11059907834101
crib	crib	25.0951675565131	96.1040476920824	262	-3.45085944476798	nouns	4	4.86	9.91561181434599
cry	cry	22.7518345222922	5.81324828260256	388	-2.34245001685488	verbs	3	4	6.42200557103064
cup	cup	19.058959973018	-220.491798222019	757	-0.998473080760499	nouns	3	5	6.92916818016709
cut	cut	25.8174658674902	28.9029900551425	868	-1.22954847837342	verbs	3	4.55	8.48649885583524
cute	cute	26.6098940883074	-126.486605245831	486	-1.68763258157549	adjectives	4	2.76	5.089001447178
dance	dance	22.8829281113928	30.6277303254846	436	-2.26219306172471	verbs	5	4.32	6.52185089974293
dark	dark	25.2402264798925	72.884325640544	408	-2.5203246513679	adjectives	4	4.29	7.99500831946755
day	day	27.8318542771905	206.392345834044	1481	-0.5772709670018	other	3	3.92	10.3709177592372
deer	deer	25.8070549989074	12.1950546498159	236	-3.05813336243724	nouns	4	4.86	8.10826210826211
diaper	diaper	18.8869569694627	-56.192957357158	404	-2.08804535125693	nouns	6	4.82	6.98704103671706
did	did	27.41663865858	-229.193049112805	3451	1.81571466784974	function_words	3	2.45	7.29064221781833
dinner	dinner	23.8847915067664	-10.0133755525419	763	-1.35105698043922	other	6	4.5	7.92041343669251
dirty	dirty	21.7760785576629	-19.8365132568003	570	-1.74113716970791	adjectives	5	4.23	7.03587786259542
dish	dish	26.3997307354775	107.957852044909	323	-3.11077709592266	nouns	4	4.9	9.13513513513514
do	do	24.1666304327609	-226.31201543305	4360	2.9398695916842	function_words	2	2.46	7.55597540351399
doctor	doctor	24.1573770517715	118.585282024477	653	-1.88013604451457	other	6	4.69	8.50877192982456
does	does	30.2310579626043	-76.5589180975235	3023	1.25440424593921	function_words	4	2.24	7.37339186867723
dog	dog	13.0595355220417	-19.3288006615398	1280	-0.545596764906571	nouns	3	4.85	7.50877598152425
doll	doll	21.5134175095048	81.3979305813253	792	-1.47408631201091	nouns	4	5	8.84979544126242
don't	don't	25.3795558519526	-226.31201543305	4360	2.9398695916842	function_words	5	3.99344236760125	7.55597540351399
donkey	donkey	27.815731606156	-21.0777749127256	299	-2.58209385475667	nouns	6	5	6.5858407079646
donut	donut	25.9070698932147	25.7850993998771	91	-4.65623970886179	nouns	5	4.93	6.23943661971831
door	door	19.6688227096727	-130.433849145901	906	-0.907896206716665	nouns	4	4.81	8.35036496350365
down	down	19.2035773975515	-57.9040883707639	2587	0.837343246876497	function_words	4	3.52	7.58226161510833
downtown	downtown	32.1026161456934	26.6440934226498	94	-4.61485449269894	other	8	4.39	7.62162162162162
draw	draw	24.9101795297672	-92.0238171968641	624	-1.46304289841128	verbs	4	3.97	7.11445086705202
drawer	drawer	26.7447260752638	60.4310484852932	254	-3.24903866292259	nouns	6	4.67	8.26551724137931
dress	dress (object)	24.8512608095981	101.608680609582	544	-2.14241259353092	nouns	5	4.93	8.65108323831243
drink	drink (action)	20.7711637864562	-318.630972470353	806	-0.779479064028497	verbs	5	4.76	7.30405602567844
drink	drink (beverage)	20.6867675468375	-318.630972470353	806	-0.779479064028497	nouns	5	4.76	7.30405602567844
drive	drive	24.3793231246253	41.5780619212745	581	-1.86706396294721	verbs	5	3.86	8.14632034632035
drop	drop	25.3085618021475	95.6981465516297	409	-2.61082114439358	verbs	4	4.21	7.06921675774135
dry	dry (action)	25.7892631950485	55.5296820418834	485	-2.18313957166078	verbs	3	3.77	7.42161520190024
dry	dry (description)	25.4225592657773	55.5296820418834	485	-2.18313957166078	adjectives	3	3.77	7.42161520190024
dryer	dryer	27.2270428573953	30.5990447245582	90	-4.77578485951157	nouns	5	4.79	7.63492063492064
duck	duck	16.4431825793971	-170.79604855832	676	-1.21591190342387	nouns	4	4.86	5.48577878103838
dump	dump	28.8353844388817	1.54140461691128	335	-2.5270024725105	verbs	4	3.93	7.26130653266332
each	each	33.5492623899885	351.984455888487	752	-2.28035179673659	function_words	4	2.03	11.336387434555
ear	ear	17.6623025269928	45.3715612789426	464	-2.2181884763553	nouns	3	5	6.78228782287823
eat	eat	19.7025341870772	-500.283155700693	1963	0.670268096276949	verbs	3	4.44	7.45104751471998
egg	egg	21.5723862190297	-86.1136667021863	597	-1.53121034682207	nouns	3	4.97	8.94121287128713
elephant	elephant	22.1587790754589	-34.7139229932202	644	-1.54053587290639	nouns	8	5	6.96189881324172
empty	empty	25.9058617827626	83.0793958506219	332	-2.91750470794196	adjectives	5	3.43	5.95049504950495
every	every	31.1342146228259	464.799321374755	1054	-1.74266505388596	function_words	5	2.28	12.085626911315
eye	eye	16.6683351722692	31.7659648056453	537	-1.9585718568018	nouns	3	4.9	6.7258064516129
face	face	23.1949857504939	35.8425948712249	888	-1.20647575162812	nouns	4	4.87	7.98837209302326
fall	fall	22.8603189017328	-58.6188754758347	812	-1.17434977654861	verbs	4	4.04	7.26028583802512
farm	farm	27.32052945048	0.0186663853407936	498	-1.97869711678347	other	4	4.59	8.52081316553727
fast	fast	25.2056547090301	88.9111385858442	628	-1.86793013883506	adjectives	4	3.32	7.84488734835355
feed	feed	26.058017335958	-32.8709347200106	596	-1.64999945770938	verbs	4	4.17	7.68432055749129
find	find	25.0085080951054	114.98249590892	1504	-0.434042995963412	verbs	4	2.63	8.04379260483371
fine	fine	29.5267349560553	-50.4719808265944	540	-1.73961161639907	adjectives	4	2.61	5.4969512195122
finger	finger	21.3213869817338	42.2724370796758	573	-1.88983202175344	nouns	6	5	7.47209920283437
finish	finish	27.3917857308553	-16.851082116595	787	-1.29332451377065	verbs	6	2.89	7.88780487804878
fireman	firefighter	27.1810027483045	34.4702917388088	226	-3.26292777508325	other	7	4.87	5.82517482517482
firetruck	firetruck	23.7235572340571	42.6455816060952	117	-4.48810278705979	nouns	9	5	5.97619047619048
first	first	27.6077719852456	181.173385102313	1641	-0.349323715693821	adjectives	5	2.76	9.57468210286582
fish	fish (animal)	18.4344694146413	46.7909522747309	890	-1.22225250437664	nouns	4	5	6.92367105860972
fish	fish (food)	21.6381520203815	46.7909522747309	890	-1.22225250437664	nouns	4	5	6.92367105860972
fit	fit	27.9490662871366	-89.6835636957652	610	-1.49654588491628	verbs	3	2.7	7.22235505080693
fix	fix	24.4257553020153	-72.5352416654933	686	-1.37882926575778	verbs	3	2.93	6.83740701381509
flag	flag	25.7442792882321	73.5395243975645	152	-4.41910991557284	nouns	4	4.79	8.36666666666667
flower	flower	19.9907304350077	52.7859291434972	399	-2.47637941943491	nouns	6	5	6.35828025477707
food	food	22.9279350891687	-144.143981251492	1325	-0.338376078986107	nouns	4	4.8	9.17889994368312
foot	foot	20.480060757476	-138.956635032537	716	-1.20156831371778	nouns	4	4.9	6.50556297285269
for	for	27.9556896387721	517.596247434014	3878	1.49978393870031	function_words	3	1.63	9.09907407407407
fork	fork	21.498177521863	4.68196403117122	309	-2.64982330219684	nouns	4	4.9	6.75378787878788
french	french fries	22.3980017229641	108.900623541865	338	-3.02727537407734	nouns	6	3.99344236760125	7.05524861878453
friend	friend	26.1080279332561	135.064782011726	807	-1.55500608449729	other	6	3.07	8.09505703422053
frog	frog	21.5566507820716	-9.61661438215867	601	-1.69198356740982	nouns	4	5	6.59956395348837
full	full	26.3644162244919	183.420274037741	672	-2.00518223524342	adjectives	4	3.59	7.85288270377734
game	game	25.5185244617431	22.5697984297548	726	-1.48880544734131	nouns	4	4.5	8.52313167259786
garage	garage	25.9556438598484	28.3778869768188	297	-2.81636099128954	nouns	6	4.96	7.55704697986577
garbage	garbage	25.6691055623363	32.8631849638696	332	-2.67281282042154	nouns	7	4.69	7.75581395348837
garden	garden	28.0792706819187	108.856875985858	394	-2.73683467918647	nouns	6	4.73	10.0909090909091
gas	gas station	27.7818677750077	108.854360696313	309	-3.20518678039374	other	3	4.29	7.60726072607261
gentle	gentle	27.5654151847889	-55.6355272042136	208	-2.84127734255407	adjectives	6	2.53	4.25917431192661
get	get	23.4181313339315	20.5959283657257	3387	1.50553202237194	verbs	3	2.38	8.23939060968729
giraffe	giraffe	23.6957077567822	44.2749649866238	307	-2.8458750518027	nouns	7	4.73	5.73732718894009
girl	girl	23.4519323926423	-219.871069714436	1219	-0.374111227453896	other	4	4.85	6.52198443579767
give	give	25.1316714942719	-282.437818720592	1790	0.300182291741649	verbs	4	2.83	8.01883425852498
give	give me five	24.7354718864961	-282.437818720592	1790	0.300182291741649	other	4	2.83	8.01883425852498
glass	glass	24.9806156144341	120.124732458089	557	-2.15966431523941	nouns	5	4.82	9.23781902552204
glasses	glasses	22.7699790677055	98.756306104542	438	-2.50382262673151	nouns	7	4.9	6.85597381342062
gloves	gloves	26.6335009121319	75.3562470562214	192	-3.90828429180685	nouns	6	3.99344236760125	6.64666666666667
glue	glue	28.369447938477	98.0981838812598	226	-3.78902087098003	nouns	4	4.65	8.85207100591716
go	go	19.033864523415	-171.029793543499	3927	2.27397966224073	verbs	2	3.15	7.46610111137124
go	go potty	22.1932456919756	-171.029793543499	3927	2.27397966224073	other	2	3.15	7.46610111137124
gonna	gonna	26.9789161090276	-171.029793543499	3927	2.27397966224073	function_words	5	3.99344236760125	7.46610111137124
gonna	gonna get you	24.229314716363	-171.029793543499	3927	2.27397966224073	other	5	3.99344236760125	7.46610111137124
goose	goose	26.7243217453687	10.3016247340088	237	-3.04118380412347	nouns	5	4.81	5.5546218487395
gotta	gotta	29.8907932905725	283.107760469582	3290	1.16880435563175	function_words	5	3.99344236760125	7.66098311569492
grandma	grandma	17.1929379029731	128.59485335211	661	-1.88541310161541	other	7	4.54	8.04320987654321
grandpa	grandpa	18.204436370195	157.962673550723	464	-2.64227609656146	other	7	4.39	9.06203007518797
grapes	grapes	21.5800613161413	57.5016971408561	212	-3.54364117821894	nouns	6	3.99344236760125	4.97685185185185
grass	grass	22.9171661026694	65.8134599558247	427	-2.41913254524725	nouns	5	4.93	8.39548872180451
green	green	23.8715224388481	-96.2725782729592	990	-0.834357170667803	adjectives	5	4.07	7.20314426633785
green	green beans	26.901733774744	-96.2725782729592	990	-0.834357170667803	nouns	5	4.07	7.20314426633785
grrr	grrr	15.1562746718262	-5.56349056645159	5	-6.97300943684779	other	4	3.99344236760125	1.85714285714286
gum	gum	26.3622317825097	94.1625357194945	317	-3.06384766370068	nouns	3	4.89	6.84240687679083
hafta	hafta	28.5402393648253	35.0526668239249	2240	0.427960150211903	function_words	5	3.99344236760125	8.98307598359941
hair	hair	19.239855657364	-134.18188102301	1054	-0.691544079069071	nouns	4	4.97	7.19107429182255
hamburger	hamburger	24.3367201521803	4.39092604989145	313	-2.63106102574132	nouns	9	5	5.73048327137546
hammer	hammer	25.2456853587539	-1.85981908439925	289	-2.71032955980648	nouns	6	4.77	6.22736418511066
hand	hand	20.7415025838211	-12.6295899259255	1127	-0.758401338425601	nouns	4	4.72	7.68657142857143
happy	happy	23.6577712086192	-35.8632139008174	745	-1.3361810969887	adjectives	5	2.56	7.23727087576375
hard	hard	27.0185380579118	29.4624520706948	1067	-0.906238656196267	adjectives	4	3.76	8.38754554488241
hat	hat	18.0337660638838	-174.524220042852	827	-0.961042227413294	nouns	3	4.88	6.388733379986
hate	hate	32.1542795661842	99.4467003129663	353	-2.89305361207779	verbs	4	1.97	7.1256038647343
have	have	25.3695779387777	280.154642428079	3911	1.76547416129897	verbs	4	2.18	8.96292564519453
he	he	27.3545940392173	29.6360712016976	4151	2.30182034791731	function_words	2	3.93	8.79343182031261
head	head	21.0624711175853	53.7315342229742	1275	-0.647115554748398	nouns	4	4.75	8.07361963190184
hear	hear	26.1548926805679	-189.06259205005	1066	-0.602619336866259	verbs	4	3.66	7.26845965770171
heavy	heavy	24.3545482034007	5.90527285351129	404	-2.28691780850748	adjectives	5	3.37	6.52569169960474
helicopter	helicopter	24.4057826894365	37.1490871566239	172	-3.72042255463728	nouns	10	4.62	6.06629834254144
hello	hello	18.2973834049183	-537.508603128257	578	-0.792401417122398	other	5	2.8	2.46408513154005
help	help	22.2271864838221	-262.959972011683	1266	-0.269120429938847	verbs	4	2.56	7.00350324049746
hen	hen	29.281220100741	41.7488565758449	184	-3.65106142683978	nouns	3	4.9	11.4020618556701
her	her	28.7856879013365	403.371002791806	3090	0.875534045608886	function_words	3	3	9.86232853797257
here	here	24.4288934858829	-285.48472671686	3499	1.92414544528237	function_words	4	3.13	5.79375903708625
hers	hers	30.3352842617107	129.608891599212	261	-3.75413361197959	function_words	4	2.61	8.32571428571429
hide	hide	24.7960092278815	83.5619334687431	431	-2.47161372336189	verbs	4	3.21	7.48177496038035
high	high	25.8665278017462	98.6564352065504	650	-1.83637101654781	adjectives	4	3.46	8.50209907640638
high	high chair	25.1613160093823	98.6564352065504	650	-1.83637101654781	nouns	4	3.46	8.50209907640638
him	him	29.0689752787103	139.257866388655	2682	0.743578622173223	function_words	3	3.54	8.67182032194439
his	his	29.4106098992142	558.234347128626	3090	0.733474942411856	function_words	3	3.14	9.08663795873771
hit	hit	23.9141721820381	61.2820873426209	765	-1.48821250335714	verbs	3	4.11	8.07943094250148
hold	hold	24.5079968958214	-273.00938509652	994	-0.587092581467049	verbs	4	3.68	6.69547424169475
home	home	21.1805240240863	32.6658791323764	1720	-0.0933597308422553	other	4	4.11	10.3078166323832
horse	horse	19.9963120007637	-30.2965217918871	782	-1.27783533672819	nouns	5	5	7.12920268972142
hose	hose	26.507944250778	72.3497796287458	202	-3.77142510908965	nouns	4	4.87	8.87209302325581
hot	hot	17.0720608531419	-183.826080833061	822	-0.954416222351558	adjectives	3	4.31	5.90754257907543
house	house	22.2215993815061	13.6021348005663	1708	-0.0857484528802406	other	5	5	9.03032954214057
how	how	29.1163326139036	-39.3412994490432	3036	1.23197477008291	function_words	3	1.35	7.1909502615757
hug	hug	21.3320622310579	-113.84499662765	290	-2.26734771231338	verbs	3	4.14	5.74031007751938
hungry	hungry	23.7236583391789	-492.504307149224	568	-0.87205007494353	adjectives	6	2.9	8.48591549295775
hurry	hurry	26.5935649757359	-0.438066531256879	347	-2.47161372336189	verbs	5	2.63	5.5958795562599
hurt	hurt (description)	23.9611419127487	-165.553482276737	756	-1.08849396808278	adjectives	4	3.61	6.63434022257552
i	i	23.4366452188574	-81.7197777149649	4634	3.15971165674199	function_words	1	3.99344236760125	8.33846389767648
ice	ice	22.2357680022721	-185.445018699631	915	-0.81391404835586	nouns	3	4.89	7.80821504077318
ice	ice cream	21.4289546688747	-185.445018699631	915	-0.81391404835586	nouns	3	4.89	7.80821504077318
if	if	32.6970983541282	319.238015340422	3016	0.884802878443447	function_words	2	1.19	12.3895917352632
inside	in	23.3239017521762	221.139742946823	1090	-1.17738599662128	function_words	6	3	8.69157254561251
is	is	27.4955674157424	103.682994993452	4410	2.53423464301345	function_words	2	1.59	6.38965795452133
it	it	25.5135935984726	-74.1553275856704	4691	3.25121495282144	function_words	2	2.81	7.34855395459728
jacket	jacket	23.284171662171	65.6401150072568	332	-2.82760970382541	nouns	6	4.86	7.30542986425339
jar	jar	28.0822181968326	109.429895236517	246	-3.70398382829412	nouns	3	5	9.27717391304348
jeans	jeans	27.0112446661402	45.9827049155533	94	-5.04771857499522	nouns	5	5	9.5625
jello	jello	27.4018048577072	62.9170273933112	213	-3.58138150620179	nouns	5	3.99344236760125	6.37980769230769
jelly	jelly	25.8424267303881	58.8460082709144	261	-3.19207183831591	nouns	5	4.93	7.14657980456026
juice	juice	17.1798208129689	-406.181232240157	853	-0.597254778768105	nouns	5	4.89	5.79571984435798
jump	jump	22.5218069763006	-94.528353987214	604	-1.49893966224127	verbs	4	4.52	6.69622528460156
keys	keys	20.6604722917359	-79.6728226333695	472	-1.83553173827781	nouns	4	3.99344236760125	6.01426174496644
kick	kick	23.8760704623872	44.9531404326814	338	-2.70031946621138	verbs	4	4.33	5.79880478087649
kiss	kiss	20.7649581311434	-195.621572098998	491	-1.52381203934062	verbs	4	4.48	5.91093366093366
kitchen	kitchen	23.427015118639	39.0899741243359	634	-1.7289974151573	nouns	7	4.97	10.6598793363499
kitty	kitty	17.0924389894941	-296.62994491775	855	-0.741684700392914	nouns	5	4.97	5.17589210452374
knee	knee	22.1167549049374	28.601744339036	215	-3.29851872018596	nouns	4	5	6.45289855072464
knife	knife	24.5758044034971	30.2749649866238	293	-2.8458750518027	nouns	5	4.9	7.1705069124424
knock	knock	25.0716116649329	-110.890985670141	448	-1.81724361428366	verbs	5	4.24	6.79818780889621
ladder	ladder	26.6229295280207	25.2646084735881	251	-3.04680179642769	nouns	6	5	7.56338028169014
lady	lady	27.201948948368	125.524188701696	806	-1.53679522016559	other	4	4.33	7.48102053515868
lamb	lamb	26.3538661497777	-2.70679284601937	274	-2.77688218031575	nouns	4	4.97	6.69677419354839
lamp	lamp	27.1926724385994	52.5409661055197	141	-4.26495923574558	nouns	4	4.97	7.4
last	last	30.4102306120594	253.382100944212	1439	-0.695024205724285	adjectives	4	3.04	10.5457227138643
later	later	27.0082060441119	-11.817125146412	713	-1.4452824774069	other	5	1.8	7.5854628052243
lawn	lawn mower	26.312567909486	67.1193258225821	138	-4.54947173343608	nouns	4	4.93	10.4683544303797
leg	leg	22.4569143560382	66.2442986503198	489	-2.20474905599363	nouns	3	4.83	7.28033980582524
